Time (UTC),Day-ahead Total Load Forecast [MW] - BZN|DE-LU,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Day-ahead Price [EUR/MWh]_pacf_lag_24,Day-ahead Price [EUR/MWh]_pacf_lag_25,year,quarter,month,week_of_year,day,weekday,is_weekend,hour,is_holiday
2021-11-23 04:00:00,201288.0,160.0,0.0,22092,54742.0,154.45,137.67,2021,4,11,47,23,1,0,4,0
2021-11-23 05:00:00,215668.0,172.34,0.0,21829,52930.0,169.0,154.45,2021,4,11,47,23,1,0,5,0
2021-11-23 06:00:00,242672.0,193.16,0.0,20026,49846.0,239.78,169.0,2021,4,11,47,23,1,0,6,0
2021-11-23 07:00:00,265324.0,254.18,149.0,18145,44401.0,289.56,239.78,2021,4,11,47,23,1,0,7,0
2021-11-23 08:00:00,274452.0,290.0,6671.0,15955,38088.0,300.05,289.56,2021,4,11,47,23,1,0,8,0
2021-11-23 09:00:00,276272.0,278.99,22709.0,13298,31570.0,298.22,300.05,2021,4,11,47,23,1,0,9,0
2021-11-23 10:00:00,278814.0,260.22,37852.0,11489,25395.0,289.62,298.22,2021,4,11,47,23,1,0,10,0
2021-11-23 11:00:00,282715.0,257.55,46753.0,11627,23216.0,264.95,289.62,2021,4,11,47,23,1,0,11,0
2021-11-23 12:00:00,282900.0,248.02,47096.0,11936,22178.0,248.07,264.95,2021,4,11,47,23,1,0,12,0
2021-11-23 13:00:00,280644.0,258.07,39099.0,12172,21922.0,249.28,248.07,2021,4,11,47,23,1,0,13,0
2021-11-23 14:00:00,275469.0,278.69,24651.0,12320,21763.0,256.53,249.28,2021,4,11,47,23,1,0,14,0
2021-11-23 15:00:00,271368.0,300.0,8768.0,11992,22535.0,279.47,256.53,2021,4,11,47,23,1,0,15,0
2021-11-23 16:00:00,272083.0,317.34,465.0,12027,24196.0,288.51,279.47,2021,4,11,47,23,1,0,16,0
2021-11-23 17:00:00,277674.0,348.21,0.0,11971,25897.0,318.87,288.51,2021,4,11,47,23,1,0,17,0
2021-11-23 18:00:00,276282.0,342.13,0.0,11973,25999.0,302.0,318.87,2021,4,11,47,23,1,0,18,0
2021-11-23 19:00:00,269633.0,300.0,0.0,11312,26222.0,254.39,302.0,2021,4,11,47,23,1,0,19,0
2021-11-23 20:00:00,257262.0,279.64,0.0,11558,26776.0,232.92,254.39,2021,4,11,47,23,1,0,20,0
2021-11-23 21:00:00,245909.0,235.36,0.0,10275,26581.0,202.11,232.92,2021,4,11,47,23,1,0,21,0
2021-11-23 22:00:00,234974.0,218.85,0.0,10926,26629.0,202.26,202.11,2021,4,11,47,23,1,0,22,0
2021-11-23 23:00:00,221378.0,200.04,0.0,10908,26823.0,139.43,202.26,2021,4,11,47,23,1,0,23,0
2021-11-24 00:00:00,216591.0,190.06,0.0,11803,27322.0,168.4,139.43,2021,4,11,47,24,2,0,0,0
2021-11-24 01:00:00,210451.0,184.81,0.0,10535,27457.0,157.98,168.4,2021,4,11,47,24,2,0,1,0
2021-11-24 02:00:00,208249.0,178.16,0.0,10587,26153.0,143.35,157.98,2021,4,11,47,24,2,0,2,0
2021-11-24 03:00:00,209290.0,171.62,0.0,10766,24609.0,142.37,143.35,2021,4,11,47,24,2,0,3,0
2021-11-24 04:00:00,214279.0,191.15,0.0,10374,23086.0,160.0,142.37,2021,4,11,47,24,2,0,4,0
2021-11-24 05:00:00,227146.0,205.06,0.0,10128,21628.0,172.34,160.0,2021,4,11,47,24,2,0,5,0
2021-11-24 06:00:00,253941.0,225.08,0.0,9292,20718.0,193.16,172.34,2021,4,11,47,24,2,0,6,0
2021-11-24 07:00:00,269779.0,305.88,80.0,8745,21026.0,254.18,193.16,2021,4,11,47,24,2,0,7,0
2021-11-24 08:00:00,278490.0,344.98,2687.0,10700,21086.0,290.0,254.18,2021,4,11,47,24,2,0,8,0
2021-11-24 09:00:00,281200.0,330.02,10791.0,14024,19338.0,278.99,290.0,2021,4,11,47,24,2,0,9,0
2021-11-24 10:00:00,285327.0,321.35,19458.0,16426,17571.0,260.22,278.99,2021,4,11,47,24,2,0,10,0
2021-11-24 11:00:00,289599.0,313.05,25940.0,17589,16454.0,257.55,260.22,2021,4,11,47,24,2,0,11,0
2021-11-24 12:00:00,289379.0,299.99,27317.0,18281,15993.0,248.02,257.55,2021,4,11,47,24,2,0,12,0
2021-11-24 13:00:00,285791.0,300.0,23338.0,18602,14889.0,258.07,248.02,2021,4,11,47,24,2,0,13,0
2021-11-24 14:00:00,280645.0,328.0,14897.0,18687,15051.0,278.69,258.07,2021,4,11,47,24,2,0,14,0
2021-11-24 15:00:00,277157.0,342.18,5269.0,18655,15558.0,300.0,278.69,2021,4,11,47,24,2,0,15,0
2021-11-24 16:00:00,278357.0,350.92,273.0,16828,17779.0,317.34,300.0,2021,4,11,47,24,2,0,16,0
2021-11-24 17:00:00,285710.0,385.0,0.0,15356,19853.0,348.21,317.34,2021,4,11,47,24,2,0,17,0
2021-11-24 18:00:00,283521.0,345.0,0.0,15689,21178.0,342.13,348.21,2021,4,11,47,24,2,0,18,0
2021-11-24 19:00:00,277936.0,319.09,0.0,17400,21088.0,300.0,342.13,2021,4,11,47,24,2,0,19,0
2021-11-24 20:00:00,265396.0,283.42,0.0,18357,21552.0,279.64,300.0,2021,4,11,47,24,2,0,20,0
2021-11-24 21:00:00,253355.0,250.78,0.0,18022,21003.0,235.36,279.64,2021,4,11,47,24,2,0,21,0
2021-11-24 22:00:00,242746.0,216.67,0.0,16465,20100.0,218.85,235.36,2021,4,11,47,24,2,0,22,0
2021-11-24 23:00:00,229588.0,190.97,0.0,14830,19512.0,200.04,218.85,2021,4,11,47,24,2,0,23,0
2021-11-25 00:00:00,214896.0,200.03,0.0,15628,17653.0,190.06,200.04,2021,4,11,47,25,3,0,0,0
2021-11-25 01:00:00,208541.0,204.47,0.0,15482,16080.0,184.81,190.06,2021,4,11,47,25,3,0,1,0
2021-11-25 02:00:00,205817.0,193.52,0.0,14960,15153.0,178.16,184.81,2021,4,11,47,25,3,0,2,0
2021-11-25 03:00:00,207056.0,194.13,0.0,11990,15275.0,171.62,178.16,2021,4,11,47,25,3,0,3,0
2021-11-25 04:00:00,212395.0,207.09,0.0,11337,15247.0,191.15,171.62,2021,4,11,47,25,3,0,4,0
2021-11-25 05:00:00,224058.0,212.38,0.0,12648,16875.0,205.06,191.15,2021,4,11,47,25,3,0,5,0
2021-11-25 06:00:00,249887.0,281.09,0.0,15138,18721.0,225.08,205.06,2021,4,11,47,25,3,0,6,0
2021-11-25 07:00:00,272934.0,330.0,105.0,17589,20091.0,305.88,225.08,2021,4,11,47,25,3,0,7,0
2021-11-25 08:00:00,281849.0,352.11,1688.0,21676,20397.0,344.98,305.88,2021,4,11,47,25,3,0,8,0
2021-11-25 09:00:00,283457.0,310.0,6396.0,24477,20779.0,330.02,344.98,2021,4,11,47,25,3,0,9,0
2021-11-25 10:00:00,285922.0,294.93,11084.0,24670,20363.0,321.35,330.02,2021,4,11,47,25,3,0,10,0
2021-11-25 11:00:00,288355.0,290.36,13686.0,24517,21931.0,313.05,321.35,2021,4,11,47,25,3,0,11,0
2021-11-25 12:00:00,287829.0,290.0,13824.0,25038,26872.0,299.99,313.05,2021,4,11,47,25,3,0,12,0
2021-11-25 13:00:00,283641.0,292.64,11336.0,26676,30913.0,300.0,299.99,2021,4,11,47,25,3,0,13,0
2021-11-25 14:00:00,279001.0,290.0,7241.0,26952,33937.0,328.0,300.0,2021,4,11,47,25,3,0,14,0
2021-11-25 15:00:00,275059.0,288.49,2392.0,26458,37335.0,342.18,328.0,2021,4,11,47,25,3,0,15,0
2021-11-25 16:00:00,276712.0,282.91,99.0,26379,42808.0,350.92,342.18,2021,4,11,47,25,3,0,16,0
2021-11-25 17:00:00,283055.0,288.02,0.0,23736,48859.0,385.0,350.92,2021,4,11,47,25,3,0,17,0
2021-11-25 18:00:00,281168.0,260.69,0.0,24641,50852.0,345.0,385.0,2021,4,11,47,25,3,0,18,0
2021-11-25 19:00:00,275153.0,188.07,0.0,21062,51444.0,319.09,345.0,2021,4,11,47,25,3,0,19,0
2021-11-25 20:00:00,262619.0,152.44,0.0,19527,49069.0,283.42,319.09,2021,4,11,47,25,3,0,20,0
2021-11-25 21:00:00,252192.0,152.11,0.0,17623,45642.0,250.78,283.42,2021,4,11,47,25,3,0,21,0
2021-11-25 22:00:00,240602.0,155.28,0.0,16781,45026.0,216.67,250.78,2021,4,11,47,25,3,0,22,0
2021-11-25 23:00:00,227074.0,129.55,0.0,13872,42713.0,190.97,216.67,2021,4,11,47,25,3,0,23,0
2021-11-26 00:00:00,214717.0,155.45,0.0,12463,41179.0,200.03,190.97,2021,4,11,47,26,4,0,0,0
2021-11-26 01:00:00,206762.0,159.74,0.0,11729,37340.0,204.47,200.03,2021,4,11,47,26,4,0,1,0
2021-11-26 02:00:00,203288.0,148.81,0.0,9690,34339.0,193.52,204.47,2021,4,11,47,26,4,0,2,0
2021-11-26 03:00:00,204449.0,148.8,0.0,8967,32529.0,194.13,193.52,2021,4,11,47,26,4,0,3,0
2021-11-26 04:00:00,210320.0,153.7,0.0,8193,31653.0,207.09,194.13,2021,4,11,47,26,4,0,4,0
2021-11-26 05:00:00,221750.0,164.7,0.0,9976,29620.0,212.38,207.09,2021,4,11,47,26,4,0,5,0
2021-11-26 06:00:00,246351.0,213.3,0.0,11112,30356.0,281.09,212.38,2021,4,11,47,26,4,0,6,0
2021-11-26 07:00:00,265524.0,269.08,123.0,17191,30802.0,330.0,281.09,2021,4,11,47,26,4,0,7,0
2021-11-26 08:00:00,273208.0,288.99,1374.0,20822,34553.0,352.11,330.0,2021,4,11,47,26,4,0,8,0
2021-11-26 09:00:00,276686.0,282.56,6583.0,24618,37028.0,310.0,352.11,2021,4,11,47,26,4,0,9,0
2021-11-26 10:00:00,281318.0,272.53,12203.0,25960,39541.0,294.93,310.0,2021,4,11,47,26,4,0,10,0
2021-11-26 11:00:00,284462.0,215.97,15525.0,25990,43518.0,290.36,294.93,2021,4,11,47,26,4,0,11,0
2021-11-26 12:00:00,281701.0,234.4,16558.0,26094,46041.0,290.0,290.36,2021,4,11,47,26,4,0,12,0
2021-11-26 13:00:00,276887.0,188.19,14913.0,26081,48563.0,292.64,290.0,2021,4,11,47,26,4,0,13,0
2021-11-26 14:00:00,271902.0,182.82,9536.0,26060,53736.0,290.0,292.64,2021,4,11,47,26,4,0,14,0
2021-11-26 15:00:00,270102.0,180.45,2783.0,25629,61446.0,288.49,290.0,2021,4,11,47,26,4,0,15,0
2021-11-26 16:00:00,272192.0,191.38,78.0,24617,70178.0,282.91,288.49,2021,4,11,47,26,4,0,16,0
2021-11-26 17:00:00,279296.0,225.88,0.0,22766,79538.0,288.02,282.91,2021,4,11,47,26,4,0,17,0
2021-11-26 18:00:00,276722.0,182.06,0.0,21361,85325.0,260.69,288.02,2021,4,11,47,26,4,0,18,0
2021-11-26 19:00:00,270206.0,165.15,0.0,20958,85970.0,188.07,260.69,2021,4,11,47,26,4,0,19,0
2021-11-26 20:00:00,258030.0,150.1,0.0,18405,84728.0,152.44,188.07,2021,4,11,47,26,4,0,20,0
2021-11-26 21:00:00,245629.0,119.18,0.0,15140,82162.0,152.11,152.44,2021,4,11,47,26,4,0,21,0
2021-11-26 22:00:00,235215.0,118.66,0.0,12888,76194.0,155.28,152.11,2021,4,11,47,26,4,0,22,0
2021-11-26 23:00:00,221602.0,109.11,0.0,10982,72388.0,129.55,155.28,2021,4,11,47,26,4,0,23,0
2021-11-27 00:00:00,210966.0,130.08,0.0,11228,66325.0,155.45,129.55,2021,4,11,47,27,5,1,0,0
2021-11-27 01:00:00,203345.0,153.33,0.0,11236,61524.0,159.74,155.45,2021,4,11,47,27,5,1,1,0
2021-11-27 02:00:00,198196.0,151.4,0.0,11286,57988.0,148.81,159.74,2021,4,11,47,27,5,1,2,0
2021-11-27 03:00:00,198205.0,157.11,0.0,11143,53872.0,148.8,148.81,2021,4,11,47,27,5,1,3,0
2021-11-27 04:00:00,199151.0,160.49,0.0,11794,50442.0,153.7,148.8,2021,4,11,47,27,5,1,4,0
2021-11-27 05:00:00,200548.0,167.08,0.0,13524,47329.0,164.7,153.7,2021,4,11,47,27,5,1,5,0
2021-11-27 06:00:00,207075.0,169.16,0.0,15053,44414.0,213.3,164.7,2021,4,11,47,27,5,1,6,0
2021-11-27 07:00:00,221019.0,189.1,79.0,15513,40803.0,269.08,213.3,2021,4,11,47,27,5,1,7,0
2021-11-27 08:00:00,232648.0,209.39,2485.0,16063,37061.0,288.99,269.08,2021,4,11,47,27,5,1,8,0
2021-11-27 09:00:00,242564.0,219.09,9911.0,17210,31941.0,282.56,288.99,2021,4,11,47,27,5,1,9,0
2021-11-27 10:00:00,249300.0,222.13,15761.0,16508,26596.0,272.53,282.56,2021,4,11,47,27,5,1,10,0
2021-11-27 11:00:00,252984.0,225.54,17884.0,15926,22179.0,215.97,272.53,2021,4,11,47,27,5,1,11,0
2021-11-27 12:00:00,251773.0,219.09,17240.0,14301,21071.0,234.4,215.97,2021,4,11,47,27,5,1,12,0
2021-11-27 13:00:00,246288.0,216.02,14595.0,11794,20019.0,188.19,234.4,2021,4,11,47,27,5,1,13,0
2021-11-27 14:00:00,240413.0,218.9,10017.0,10595,17708.0,182.82,188.19,2021,4,11,47,27,5,1,14,0
2021-11-27 15:00:00,240160.0,225.0,3998.0,10085,17792.0,180.45,182.82,2021,4,11,47,27,5,1,15,0
2021-11-27 16:00:00,245160.0,231.26,217.0,10493,17935.0,191.38,180.45,2021,4,11,47,27,5,1,16,0
2021-11-27 17:00:00,252830.0,270.8,0.0,11430,18975.0,225.88,191.38,2021,4,11,47,27,5,1,17,0
2021-11-27 18:00:00,252629.0,265.96,0.0,12734,20027.0,182.06,225.88,2021,4,11,47,27,5,1,18,0
2021-11-27 19:00:00,245818.0,240.0,0.0,13962,20038.0,165.15,182.06,2021,4,11,47,27,5,1,19,0
2021-11-27 20:00:00,233325.0,213.29,0.0,13062,20221.0,150.1,165.15,2021,4,11,47,27,5,1,20,0
2021-11-27 21:00:00,224793.0,212.4,0.0,11694,21458.0,119.18,150.1,2021,4,11,47,27,5,1,21,0
2021-11-27 22:00:00,219743.0,204.08,0.0,9057,21436.0,118.66,119.18,2021,4,11,47,27,5,1,22,0
2021-11-27 23:00:00,208052.0,198.83,0.0,7920,19337.0,109.11,118.66,2021,4,11,47,27,5,1,23,0
2021-11-28 00:00:00,196071.0,193.95,0.0,6997,18195.0,130.08,109.11,2021,4,11,47,28,6,1,0,0
2021-11-28 01:00:00,189316.0,188.88,0.0,7787,16998.0,153.33,130.08,2021,4,11,47,28,6,1,1,0
2021-11-28 02:00:00,185098.0,188.12,0.0,7508,16776.0,151.4,153.33,2021,4,11,47,28,6,1,2,0
2021-11-28 03:00:00,182648.0,181.2,0.0,8281,16295.0,157.11,151.4,2021,4,11,47,28,6,1,3,0
2021-11-28 04:00:00,183097.0,176.0,0.0,7064,15949.0,160.49,157.11,2021,4,11,47,28,6,1,4,0
2021-11-28 05:00:00,183242.0,174.5,0.0,8108,15004.0,167.08,160.49,2021,4,11,47,28,6,1,5,0
2021-11-28 06:00:00,185387.0,181.4,0.0,11228,13366.0,169.16,167.08,2021,4,11,47,28,6,1,6,0
2021-11-28 07:00:00,192118.0,184.77,97.0,9919,11807.0,189.1,169.16,2021,4,11,47,28,6,1,7,0
2021-11-28 08:00:00,201107.0,185.99,2253.0,13966,10793.0,209.39,189.1,2021,4,11,47,28,6,1,8,0
2021-11-28 09:00:00,212749.0,199.99,8107.0,12937,8394.0,219.09,209.39,2021,4,11,47,28,6,1,9,0
2021-11-28 10:00:00,221241.0,203.01,15291.0,14592,5422.0,222.13,219.09,2021,4,11,47,28,6,1,10,0
2021-11-28 11:00:00,228098.0,209.76,20090.0,17526,4518.0,225.54,222.13,2021,4,11,47,28,6,1,11,0
2021-11-28 12:00:00,227396.0,210.07,20336.0,18448,4890.0,219.09,225.54,2021,4,11,47,28,6,1,12,0
2021-11-28 13:00:00,221110.0,198.28,16185.0,18487,5675.0,216.02,219.09,2021,4,11,47,28,6,1,13,0
2021-11-28 14:00:00,214984.0,198.34,9067.0,18967,4946.0,218.9,216.02,2021,4,11,47,28,6,1,14,0
2021-11-28 15:00:00,213838.0,205.11,2548.0,18545,6218.0,225.0,218.9,2021,4,11,47,28,6,1,15,0
2021-11-28 16:00:00,221694.0,217.03,72.0,19056,8292.0,231.26,225.0,2021,4,11,47,28,6,1,16,0
2021-11-28 17:00:00,235783.0,245.13,0.0,19302,10130.0,270.8,231.26,2021,4,11,47,28,6,1,17,0
2021-11-28 18:00:00,239228.0,247.94,0.0,17597,11845.0,265.96,270.8,2021,4,11,47,28,6,1,18,0
2021-11-28 19:00:00,234134.0,238.15,0.0,16322,13148.0,240.0,265.96,2021,4,11,47,28,6,1,19,0
2021-11-28 20:00:00,225099.0,216.63,0.0,15894,13979.0,213.29,240.0,2021,4,11,47,28,6,1,20,0
2021-11-28 21:00:00,218778.0,204.69,0.0,16480,14601.0,212.4,213.29,2021,4,11,47,28,6,1,21,0
2021-11-28 22:00:00,216539.0,201.8,0.0,16640,15260.0,204.08,212.4,2021,4,11,47,28,6,1,22,0
2021-11-28 23:00:00,206567.0,177.24,0.0,15398,16204.0,198.83,204.08,2021,4,11,47,28,6,1,23,0
2021-11-29 00:00:00,197929.0,155.39,0.0,13984,17927.0,193.95,198.83,2021,4,11,48,29,0,0,0,0
2021-11-29 01:00:00,192705.0,151.31,0.0,10533,20523.0,188.88,193.95,2021,4,11,48,29,0,0,1,0
2021-11-29 02:00:00,191333.0,141.13,0.0,6781,21578.0,188.12,188.88,2021,4,11,48,29,0,0,2,0
2021-11-29 03:00:00,192669.0,136.65,0.0,8453,21940.0,181.2,188.12,2021,4,11,48,29,0,0,3,0
2021-11-29 04:00:00,199952.0,143.39,0.0,8679,22185.0,176.0,181.2,2021,4,11,48,29,0,0,4,0
2021-11-29 05:00:00,214817.0,160.51,0.0,8874,23855.0,174.5,176.0,2021,4,11,48,29,0,0,5,0
2021-11-29 06:00:00,245078.0,221.07,0.0,10736,26060.0,181.4,174.5,2021,4,11,48,29,0,0,6,0
2021-11-29 07:00:00,268298.0,289.44,74.0,12353,27179.0,184.77,181.4,2021,4,11,48,29,0,0,7,0
2021-11-29 08:00:00,278756.0,331.14,1105.0,15379,26923.0,185.99,184.77,2021,4,11,48,29,0,0,8,0
2021-11-29 09:00:00,282374.0,320.09,6033.0,15300,27378.0,199.99,185.99,2021,4,11,48,29,0,0,9,0
2021-11-29 10:00:00,285852.0,295.83,12333.0,12454,26638.0,203.01,199.99,2021,4,11,48,29,0,0,10,0
2021-11-29 11:00:00,290720.0,298.54,16427.0,9358,27529.0,209.76,203.01,2021,4,11,48,29,0,0,11,0
2021-11-29 12:00:00,291207.0,299.03,16828.0,6987,29975.0,210.07,209.76,2021,4,11,48,29,0,0,12,0
2021-11-29 13:00:00,288258.0,329.2,14122.0,4858,31073.0,198.28,210.07,2021,4,11,48,29,0,0,13,0
2021-11-29 14:00:00,282974.0,342.77,8496.0,2974,32144.0,198.34,198.28,2021,4,11,48,29,0,0,14,0
2021-11-29 15:00:00,280144.0,352.11,2466.0,2712,34800.0,205.11,198.34,2021,4,11,48,29,0,0,15,0
2021-11-29 16:00:00,282571.0,360.0,87.0,1679,37429.0,217.03,205.11,2021,4,11,48,29,0,0,16,0
2021-11-29 17:00:00,289717.0,421.87,0.0,1542,36508.0,245.13,217.03,2021,4,11,48,29,0,0,17,0
2021-11-29 18:00:00,286496.0,410.13,0.0,1420,36061.0,247.94,245.13,2021,4,11,48,29,0,0,18,0
2021-11-29 19:00:00,280255.0,355.06,0.0,4135,35268.0,238.15,247.94,2021,4,11,48,29,0,0,19,0
2021-11-29 20:00:00,267562.0,310.16,0.0,8186,38890.0,216.63,238.15,2021,4,11,48,29,0,0,20,0
2021-11-29 21:00:00,256077.0,234.68,0.0,15413,46766.0,204.69,216.63,2021,4,11,48,29,0,0,21,0
2021-11-29 22:00:00,245966.0,193.53,0.0,20318,55987.0,201.8,204.69,2021,4,11,48,29,0,0,22,0
2021-11-29 23:00:00,231894.0,130.05,0.0,22338,67104.0,177.24,201.8,2021,4,11,48,29,0,0,23,0
2021-11-30 00:00:00,214294.0,113.9,0.0,23098,77785.0,155.39,177.24,2021,4,11,48,30,1,0,0,0
2021-11-30 01:00:00,207541.0,100.51,0.0,23980,90779.0,151.31,155.39,2021,4,11,48,30,1,0,1,0
2021-11-30 02:00:00,204711.0,91.93,0.0,23653,107834.0,141.13,151.31,2021,4,11,48,30,1,0,2,0
2021-11-30 03:00:00,207019.0,73.06,0.0,24067,121387.0,136.65,141.13,2021,4,11,48,30,1,0,3,0
2021-11-30 04:00:00,212937.0,64.82,0.0,25058,129195.0,143.39,136.65,2021,4,11,48,30,1,0,4,0
2021-11-30 05:00:00,225799.0,69.75,0.0,24783,141726.0,160.51,143.39,2021,4,11,48,30,1,0,5,0
2021-11-30 06:00:00,253475.0,71.56,0.0,23938,159440.0,221.07,160.51,2021,4,11,48,30,1,0,6,0
2021-11-30 07:00:00,275688.0,93.97,64.0,23362,162488.0,289.44,221.07,2021,4,11,48,30,1,0,7,0
2021-11-30 08:00:00,287348.0,92.39,514.0,23383,156270.0,331.14,289.44,2021,4,11,48,30,1,0,8,0
2021-11-30 09:00:00,291003.0,94.65,2106.0,23314,155037.0,320.09,331.14,2021,4,11,48,30,1,0,9,0
2021-11-30 10:00:00,293851.0,96.68,4665.0,23405,159096.0,295.83,320.09,2021,4,11,48,30,1,0,10,0
2021-11-30 11:00:00,297596.0,108.44,6575.0,22917,162427.0,298.54,295.83,2021,4,11,48,30,1,0,11,0
2021-11-30 12:00:00,296691.0,112.19,7404.0,22144,163945.0,299.03,298.54,2021,4,11,48,30,1,0,12,0
2021-11-30 13:00:00,293260.0,110.05,6285.0,22198,163248.0,329.2,299.03,2021,4,11,48,30,1,0,13,0
2021-11-30 14:00:00,288314.0,112.95,3868.0,22032,159293.0,342.77,329.2,2021,4,11,48,30,1,0,14,0
2021-11-30 15:00:00,285278.0,124.91,1067.0,21378,154899.0,352.11,342.77,2021,4,11,48,30,1,0,15,0
2021-11-30 16:00:00,289081.0,131.8,26.0,20289,147238.0,360.0,352.11,2021,4,11,48,30,1,0,16,0
2021-11-30 17:00:00,296228.0,187.28,0.0,18221,134911.0,421.87,360.0,2021,4,11,48,30,1,0,17,0
2021-11-30 18:00:00,291799.0,228.92,0.0,13210,121913.0,410.13,421.87,2021,4,11,48,30,1,0,18,0
2021-11-30 19:00:00,284745.0,232.6,0.0,7164,103289.0,355.06,410.13,2021,4,11,48,30,1,0,19,0
2021-11-30 20:00:00,271182.0,215.06,0.0,3210,89980.0,310.16,355.06,2021,4,11,48,30,1,0,20,0
2021-11-30 21:00:00,257729.0,171.89,0.0,2291,81467.0,234.68,310.16,2021,4,11,48,30,1,0,21,0
2021-11-30 22:00:00,247382.0,145.89,0.0,3785,73753.0,193.53,234.68,2021,4,11,48,30,1,0,22,0
2021-11-30 23:00:00,232602.0,126.94,0.0,7941,68903.0,130.05,193.53,2021,4,11,48,30,1,0,23,0
2021-12-01 00:00:00,226545.0,127.25,0.0,14706,72839.0,113.9,130.05,2021,4,12,48,1,2,0,0,0
2021-12-01 01:00:00,220971.0,107.0,0.0,21341,79531.0,100.51,113.9,2021,4,12,48,1,2,0,1,0
2021-12-01 02:00:00,218386.0,97.39,0.0,24122,89087.0,91.93,100.51,2021,4,12,48,1,2,0,2,0
2021-12-01 03:00:00,220429.0,93.97,0.0,24996,100544.0,73.06,91.93,2021,4,12,48,1,2,0,3,0
2021-12-01 04:00:00,227172.0,86.86,0.0,24883,110847.0,64.82,73.06,2021,4,12,48,1,2,0,4,0
2021-12-01 05:00:00,241015.0,94.27,0.0,25314,126749.0,69.75,64.82,2021,4,12,48,1,2,0,5,0
2021-12-01 06:00:00,271534.0,115.82,0.0,24526,140836.0,71.56,69.75,2021,4,12,48,1,2,0,6,0
2021-12-01 07:00:00,280661.0,110.01,51.0,22658,151299.0,93.97,71.56,2021,4,12,48,1,2,0,7,0
2021-12-01 08:00:00,286412.0,103.93,1435.0,21645,158624.0,92.39,93.97,2021,4,12,48,1,2,0,8,0
2021-12-01 09:00:00,290092.0,94.3,6963.0,20090,163486.0,94.65,92.39,2021,4,12,48,1,2,0,9,0
2021-12-01 10:00:00,293030.0,86.88,14602.0,19461,164420.0,96.68,94.65,2021,4,12,48,1,2,0,10,0
2021-12-01 11:00:00,295539.0,86.89,17642.0,19690,166347.0,108.44,96.68,2021,4,12,48,1,2,0,11,0
2021-12-01 12:00:00,294884.0,84.7,15679.0,19161,165923.0,112.19,108.44,2021,4,12,48,1,2,0,12,0
2021-12-01 13:00:00,292062.0,85.91,11926.0,18397,165386.0,110.05,112.19,2021,4,12,48,1,2,0,13,0
2021-12-01 14:00:00,286702.0,85.93,6750.0,18025,166174.0,112.95,110.05,2021,4,12,48,1,2,0,14,0
2021-12-01 15:00:00,285359.0,84.67,2180.0,18121,167555.0,124.91,112.95,2021,4,12,48,1,2,0,15,0
2021-12-01 16:00:00,289306.0,87.74,61.0,18247,167312.0,131.8,124.91,2021,4,12,48,1,2,0,16,0
2021-12-01 17:00:00,295764.0,96.76,0.0,17372,166700.0,187.28,131.8,2021,4,12,48,1,2,0,17,0
2021-12-01 18:00:00,291030.0,90.53,0.0,17316,163208.0,228.92,187.28,2021,4,12,48,1,2,0,18,0
2021-12-01 19:00:00,284168.0,76.99,0.0,15404,161544.0,232.6,228.92,2021,4,12,48,1,2,0,19,0
2021-12-01 20:00:00,271912.0,71.2,0.0,16041,159524.0,215.06,232.6,2021,4,12,48,1,2,0,20,0
2021-12-01 21:00:00,260033.0,70.43,0.0,15367,155014.0,171.89,215.06,2021,4,12,48,1,2,0,21,0
2021-12-01 22:00:00,249720.0,73.5,0.0,16425,144531.0,145.89,171.89,2021,4,12,48,1,2,0,22,0
2021-12-01 23:00:00,235976.0,71.17,0.0,16612,140676.0,126.94,145.89,2021,4,12,48,1,2,0,23,0
2021-12-02 00:00:00,221691.0,36.98,0.0,18040,132416.0,127.25,126.94,2021,4,12,48,2,3,0,0,0
2021-12-02 01:00:00,214729.0,28.72,0.0,18405,126791.0,107.0,127.25,2021,4,12,48,2,3,0,1,0
2021-12-02 02:00:00,213648.0,37.08,0.0,15858,119879.0,97.39,107.0,2021,4,12,48,2,3,0,2,0
2021-12-02 03:00:00,217895.0,63.76,0.0,15543,111757.0,93.97,97.39,2021,4,12,48,2,3,0,3,0
2021-12-02 04:00:00,225147.0,76.15,0.0,12366,103948.0,86.86,93.97,2021,4,12,48,2,3,0,4,0
2021-12-02 05:00:00,239625.0,92.63,0.0,10858,94924.0,94.27,86.86,2021,4,12,48,2,3,0,5,0
2021-12-02 06:00:00,267235.0,159.65,0.0,11358,87653.0,115.82,94.27,2021,4,12,48,2,3,0,6,0
2021-12-02 07:00:00,293220.0,207.25,40.0,13005,79994.0,110.01,115.82,2021,4,12,48,2,3,0,7,0
2021-12-02 08:00:00,304079.0,234.9,3099.0,13982,72435.0,103.93,110.01,2021,4,12,48,2,3,0,8,0
2021-12-02 09:00:00,304732.0,233.75,12650.0,14994,63682.0,94.3,103.93,2021,4,12,48,2,3,0,9,0
2021-12-02 10:00:00,307803.0,208.04,22711.0,14699,58634.0,86.88,94.3,2021,4,12,48,2,3,0,10,0
2021-12-02 11:00:00,312617.0,228.29,25972.0,13110,55362.0,86.89,86.88,2021,4,12,48,2,3,0,11,0
